t,s,i,r
739.514192,8970,895,136
739.548765,8969,896,136
739.590765,8968,897,136
739.708798,8967,898,136
739.788546,8966,899,136
739.968223,8965,900,136
740.003832,8964,901,136
740.045294,8963,902,136
740.150422,8962,903,136
740.273493,8961,904,136
740.359484,8960,905,136
740.563402,8959,906,136
740.585975,8958,907,136
740.98107,8957,908,136
741.19809,8956,909,136
741.373039,8955,910,136
741.438013,8954,911,136
741.631095,8954,910,137
741.919625,8953,911,137
742.262126,8952,912,137
742.324409,8951,913,137
742.403103,8950,914,137
742.505402,8949,915,137
742.563342,8948,916,137
742.686563,8947,917,137
742.756644,8946,918,137
742.761001,8945,919,137
742.836866,8944,920,137
742.982968,8943,921,137
743.009369,8942,922,137
743.117428,8941,923,137
743.230328,8940,924,137
743.340198,8939,925,137
743.346957,8938,926,137
743.586973,8937,927,137
743.591561,8936,928,137
743.606669,8935,929,137
743.773595,8934,930,137
743.795604,8934,929,138
743.824902,8934,928,139
744.06921,8933,929,139
744.08492,8932,930,139
744.126768,8931,931,139
744.220682,8930,932,139
744.30926,8929,933,139
744.334024,8928,934,139
744.338527,8928,933,140
744.423561,8927,934,140
744.53011,8926,935,140
744.662772,8925,936,140
744.712832,8924,937,140
744.996984,8923,938,140
745.030759,8922,939,140
745.043042,8921,940,140
745.251656,8920,941,140
745.532577,8919,942,140
746.039252,8919,941,141
746.146597,8919,940,142
746.262888,8918,941,142
746.272309,8917,942,142
746.292913,8916,943,142
746.311556,8915,944,142
746.39783,8914,945,142
746.410811,8913,946,142
746.484787,8913,945,143
746.899711,8912,946,143
747.051639,8911,947,143
747.150465,8910,948,143
747.178905,8909,949,143
747.238649,8909,948,144
747.363997,8908,949,144
747.457643,8908,948,145
747.512393,8907,949,145
747.568505,8906,950,145
747.655645,8905,951,145
748.089359,8904,952,145
748.275451,8903,953,145
748.429371,8902,954,145
748.626434,8901,955,145
748.927645,8900,956,145
748.933183,8899,957,145
749.018185,8898,958,145
749.131576,8897,959,145
749.134164,8897,958,146
749.148432,8896,959,146
749.16825,8895,960,146
749.55432,8895,959,147
749.589553,8894,960,147
749.624771,8893,961,147
749.674921,8893,960,148
749.812548,8892,961,148
749.838333,8891,962,148
749.906435,8890,963,148
749.927034,8889,964,148
750.099999,8888,965,148
750.192163,8887,966,148
750.358751,8886,967,148
750.448476,8885,968,148
750.684091,8884,969,148
750.696576,8883,970,148
750.8485,8882,971,148
750.874726,8881,972,148
750.899168,8880,973,148
750.906197,8879,974,148
750.981138,8878,975,148
751.246293,8877,976,148
751.257866,8876,977,148
751.381222,8875,978,148
751.550613,8874,979,148
751.552715,8873,980,148
751.636983,8872,981,148
751.724005,8871,982,148
752.089496,8870,983,148
752.201924,8869,984,148
752.275785,8868,985,148
752.423952,8867,986,148
752.546159,8866,987,148
752.83687,8865,988,148
752.849953,8864,989,148
753.137413,8864,988,149
753.255902,8863,989,149
753.481459,8862,990,149
753.669957,8861,991,149
753.705903,8860,992,149
753.730145,8859,993,149
753.779713,8858,994,149
753.836497,8857,995,149
753.886967,8856,996,149
753.963718,8855,997,149
754.200351,8854,998,149
754.350613,8853,999,149
754.535248,8853,998,150
754.554277,8852,999,150
754.571269,8851,1000,150
754.677278,8850,1001,150
754.897234,8849,1002,150
754.909135,8848,1003,150
755.001744,8847,1004,150
755.03901,8846,1005,150
755.241322,8845,1006,150
755.410338,8844,1007,150
755.590575,8843,1008,150
755.934047,8842,1009,150
756.006175,8841,1010,150
756.021759,8840,1011,150
756.208431,8839,1012,150
756.225458,8838,1013,150
756.243767,8838,1012,151
756.262466,8837,1013,151
756.27961,8836,1014,151
756.590708,8835,1015,151
756.782149,8834,1016,151
756.955836,8833,1017,151
757.13943,8832,1018,151
757.149622,8832,1017,152
757.174101,8831,1018,152
757.233118,8830,1019,152
757.283151,8829,1020,152
757.578451,8828,1021,152
757.62369,8827,1022,152
757.646547,8826,1023,152
757.717754,8825,1024,152
757.762778,8824,1025,152
757.842179,8823,1026,152
757.891074,8822,1027,152
758.015384,8821,1028,152
758.069417,8820,1029,152
758.208755,8819,1030,152
758.293148,8818,1031,152
758.494165,8817,1032,152
758.495857,8816,1033,152
758.510363,8815,1034,152
758.618762,8815,1033,153
758.701631,8814,1034,153
758.745568,8813,1035,153
758.788267,8812,1036,153
758.959307,8811,1037,153
759.008725,8810,1038,153
759.045952,8809,1039,153
759.184693,8808,1040,153
759.212004,8807,1041,153
759.218042,8806,1042,153
759.318738,8805,1043,153
759.382876,8804,1044,153
759.55692,8803,1045,153
759.60858,8802,1046,153
759.618451,8801,1047,153
759.664507,8800,1048,153
759.799496,8799,1049,153
759.837376,8798,1050,153
759.88854,8797,1051,153
760.06795,8796,1052,153
760.239727,8795,1053,153
760.298668,8794,1054,153
760.314075,8793,1055,153
760.385709,8792,1056,153
760.579794,8792,1055,154
760.797528,8791,1056,154
760.853368,8790,1057,154
761.061031,8789,1058,154
761.209187,8789,1057,155
761.313344,8788,1058,155
761.397495,8788,1057,156
761.501205,8787,1058,156
761.613562,8786,1059,156
761.622979,8785,1060,156
761.694396,8784,1061,156
761.712905,8783,1062,156
761.853998,8782,1063,156
761.866369,8781,1064,156
761.889644,8780,1065,156
761.967304,8780,1064,157
761.97836,8780,1063,158
762.025819,8779,1064,158
762.204618,8778,1065,158
762.352387,8777,1066,158
762.392185,8776,1067,158
762.423432,8775,1068,158
762.6909,8774,1069,158
762.797346,8773,1070,158
762.817671,8772,1071,158
762.964432,8772,1070,159
763.005185,8771,1071,159
763.107369,8770,1072,159
763.336089,8769,1073,159
763.368491,8768,1074,159
763.377974,8767,1075,159
763.449172,8766,1076,159
763.523791,8765,1077,159
763.543125,8765,1076,160
763.554706,8764,1077,160
763.920994,8763,1078,160
763.933427,8762,1079,160
763.981626,8761,1080,160
764.162694,8760,1081,160
764.170085,8759,1082,160
764.281653,8758,1083,160
764.421396,8757,1084,160
764.550398,8757,1083,161
764.629006,8756,1084,161
764.654211,8755,1085,161
764.691101,8754,1086,161
764.772881,8753,1087,161
764.780926,8752,1088,161
764.838965,8751,1089,161
764.884945,8751,1088,162
765.005798,8750,1089,162
765.029683,8749,1090,162
765.090917,8748,1091,162
765.181871,8747,1092,162
765.20568,8746,1093,162
765.270238,8745,1094,162
765.309032,8744,1095,162
765.521239,8743,1096,162
765.671253,8742,1097,162
765.685593,8742,1096,163
765.74132,8741,1097,163
765.747238,8740,1098,163
765.85434,8740,1097,164
766.021625,8739,1098,164
766.209685,8738,1099,164
766.289257,8737,1100,164
766.330995,8736,1101,164
766.357887,8735,1102,164
766.41701,8734,1103,164
766.418186,8733,1104,164
766.436298,8732,1105,164
766.507372,8731,1106,164
767.167195,8730,1107,164
767.226039,8729,1108,164
767.380364,8728,1109,164
767.466242,8727,1110,164
767.807132,8726,1111,164
767.958675,8725,1112,164
768.051409,8724,1113,164
768.0926,8723,1114,164
768.15474,8722,1115,164
768.298953,8721,1116,164
768.557122,8720,1117,164
768.687045,8719,1118,164
768.881269,8718,1119,164
768.892392,8718,1118,165
768.897242,8717,1119,165
769.025263,8716,1120,165
769.052951,8715,1121,165
769.082064,8714,1122,165
769.1149,8713,1123,165
769.12792,8713,1122,166
769.411149,8712,1123,166
769.447621,8711,1124,166
769.644375,8710,1125,166
769.666266,8709,1126,166
769.803502,8708,1127,166
769.877003,8707,1128,166
769.958081,8706,1129,166
770.005838,8705,1130,166
770.026914,8704,1131,166
770.270037,8703,1132,166
770.31756,8702,1133,166
770.421909,8702,1132,167
770.47262,8701,1133,167
770.545617,8700,1134,167
770.546394,8699,1135,167
770.737738,8698,1136,167
770.76352,8697,1137,167
770.948751,8696,1138,167
770.958375,8695,1139,167
771.176343,8694,1140,167
771.377911,8693,1141,167
771.544978,8692,1142,167
771.641517,8691,1143,167
771.807127,8690,1144,167
771.90765,8689,1145,167
772.15823,8688,1146,167
772.160124,8688,1145,168
772.319903,8687,1146,168
772.386785,8687,1145,169
772.389248,8686,1146,169
772.589164,8685,1147,169
772.88269,8684,1148,169
772.93363,8683,1149,169
772.947332,8682,1150,169
772.964419,8681,1151,169
773.214475,8680,1152,169
773.328372,8679,1153,169
773.339019,8678,1154,169
773.45003,8677,1155,169
773.546221,8676,1156,169
773.567696,8675,1157,169
773.57515,8674,1158,169
773.772765,8673,1159,169
773.870517,8672,1160,169
773.90156,8672,1159,170
774.093492,8671,1160,170
774.105455,8671,1159,171
774.162263,8670,1160,171
774.309089,8670,1159,172
774.343518,8669,1160,172
774.364187,8668,1161,172
774.489082,8667,1162,172
774.664274,8666,1163,172
774.693762,8665,1164,172
774.762109,8664,1165,172
774.812951,8663,1166,172
774.872428,8663,1165,173
775.002879,8662,1166,173
775.026292,8661,1167,173
775.114412,8661,1166,174
775.134094,8660,1167,174
775.267205,8659,1168,174
775.277215,8659,1167,175
775.332499,8658,1168,175
775.376096,8657,1169,175
775.380981,8656,1170,175
775.447184,8655,1171,175
775.581497,8654,1172,175
775.670899,8653,1173,175
775.79058,8652,1174,175
775.803779,8651,1175,175
775.913952,8650,1176,175
776.095144,8649,1177,175
776.288392,8649,1176,176
776.345788,8648,1177,176
776.358136,8647,1178,176
776.405884,8646,1179,176
776.561999,8645,1180,176
776.614347,8644,1181,176
776.911397,8643,1182,176
777.123554,8643,1181,177
777.17733,8642,1182,177
777.27628,8641,1183,177
777.322995,8640,1184,177
777.330996,8639,1185,177
777.368709,8638,1186,177
777.486993,8637,1187,177
777.487137,8636,1188,177
777.540827,8635,1189,177
777.675823,8634,1190,177
777.704971,8634,1189,178
777.774068,8633,1190,178
777.941303,8632,1191,178
778.029648,8631,1192,178
778.39294,8630,1193,178
778.706617,8630,1192,179
778.860195,8629,1193,179
778.871097,8628,1194,179
778.918184,8627,1195,179
778.919241,8626,1196,179
779.228824,8625,1197,179
779.278044,8624,1198,179
779.411646,8623,1199,179
779.542933,8622,1200,179
779.548551,8621,1201,179
779.57746,8620,1202,179
779.640941,8619,1203,179
779.662871,8618,1204,179
779.673841,8617,1205,179
779.699549,8616,1206,179
779.824562,8615,1207,179
779.875689,8615,1206,180
779.908157,8614,1207,180
779.915947,8613,1208,180
780.029747,8612,1209,180
780.23597,8611,1210,180
780.361139,8610,1211,180
780.493696,8609,1212,180
780.725811,8608,1213,180
780.784724,8607,1214,180
780.805487,8606,1215,180
780.899823,8605,1216,180
780.927603,8604,1217,180
780.983214,8603,1218,180
781.052359,8602,1219,180
781.073848,8601,1220,180
781.079277,8600,1221,180
781.112511,8599,1222,180
781.137965,8599,1221,181
781.323485,8598,1222,181
781.47062,8597,1223,181
781.514591,8596,1224,181
781.608605,8596,1223,182
781.704248,8595,1224,182
781.709779,8595,1223,183
781.781343,8594,1224,183
781.796865,8593,1225,183
781.897631,8592,1226,183
782.067616,8591,1227,183
782.143833,8590,1228,183
782.164297,8589,1229,183
782.228377,8588,1230,183
782.266523,8587,1231,183
782.325146,8586,1232,183
782.351995,8585,1233,183
782.412059,8585,1232,184
782.421236,8585,1231,185
782.543272,8584,1232,185
782.619178,8583,1233,185
782.769621,8582,1234,185
782.796676,8581,1235,185
782.837082,8580,1236,185
783.021237,8580,1235,186
783.096366,8579,1236,186
783.236849,8578,1237,186
783.381354,8578,1236,187
783.555148,8577,1237,187
783.643342,8577,1236,188
783.683066,8576,1237,188
783.841774,8575,1238,188
783.938808,8574,1239,188
783.983592,8573,1240,188
784.003772,8572,1241,188
784.025304,8571,1242,188
784.041015,8570,1243,188
784.092408,8569,1244,188
784.272492,8568,1245,188
784.300831,8567,1246,188
784.306415,8566,1247,188
784.310383,8565,1248,188
784.476144,8564,1249,188
784.51635,8563,1250,188
784.51818,8562,1251,188
784.578351,8562,1250,189
784.580613,8561,1251,189
784.599844,8560,1252,189
784.664865,8559,1253,189
784.727241,8558,1254,189
784.728003,8557,1255,189
785.209259,8556,1256,189
785.32686,8555,1257,189
785.348028,8554,1258,189
785.394172,8553,1259,189
785.472586,8552,1260,189
785.481878,8551,1261,189
785.503466,8550,1262,189
785.845986,8549,1263,189
785.898316,8548,1264,189
786.070049,8547,1265,189
786.132537,8546,1266,189
786.183862,8545,1267,189
786.223523,8544,1268,189
786.30137,8543,1269,189
786.324898,8542,1270,189
786.39376,8542,1269,190
786.417644,8541,1270,190
786.462664,8540,1271,190
786.488811,8539,1272,190
786.577072,8539,1271,191
786.662267,8538,1272,191
786.674409,8537,1273,191
786.794967,8537,1272,192
786.831916,8536,1273,192
786.854335,8535,1274,192
786.891089,8534,1275,192
786.960915,8533,1276,192
786.964759,8532,1277,192
786.978111,8531,1278,192
787.016923,8530,1279,192
787.064948,8529,1280,192
787.080928,8529,1279,193
787.092529,8528,1280,193
787.343187,8527,1281,193
787.362202,8526,1282,193
787.427749,8525,1283,193
787.513033,8524,1284,193
787.513225,8523,1285,193
787.631741,8522,1286,193
787.673035,8522,1285,194
787.813155,8521,1286,194
787.824409,8520,1287,194
788.154091,8519,1288,194
788.190483,8519,1287,195
788.214774,8518,1288,195
788.218463,8517,1289,195
788.266678,8516,1290,195
788.302421,8515,1291,195
788.415612,8514,1292,195
788.576856,8513,1293,195
788.586117,8512,1294,195
788.614939,8512,1293,196
788.769057,8511,1294,196
788.794093,8510,1295,196
788.920323,8510,1294,197
789.021674,8509,1295,197
789.051729,8508,1296,197
789.116163,8507,1297,197
789.185,8506,1298,197
789.203738,8505,1299,197
789.247414,8504,1300,197
789.309457,8504,1299,198
789.3146,8503,1300,198
789.458666,8503,1299,199
789.475685,8502,1300,199
789.513803,8501,1301,199
789.573013,8500,1302,199
789.603181,8499,1303,199
789.651375,8498,1304,199
789.670148,8497,1305,199
789.838682,8496,1306,199
789.851705,8495,1307,199
789.970748,8494,1308,199
790.06889,8493,1309,199
790.147005,8492,1310,199
790.221799,8491,1311,199
790.251692,8490,1312,199
790.306009,8489,1313,199
790.371995,8488,1314,199
790.437024,8487,1315,199
790.492076,8486,1316,199
790.538372,8485,1317,199
790.587038,8484,1318,199
790.606803,8483,1319,199
790.682624,8483,1318,200
790.824359,8482,1319,200
790.885471,8481,1320,200
791.001407,8480,1321,200
791.023431,8479,1322,200
791.06466,8478,1323,200
791.232721,8477,1324,200
791.359415,8477,1323,201
791.430518,8476,1324,201
791.455892,8475,1325,201
791.547734,8474,1326,201
791.642607,8473,1327,201
791.73611,8472,1328,201
791.83654,8471,1329,201
791.877177,8470,1330,201
792.038841,8469,1331,201
792.090021,8468,1332,201
792.241539,8467,1333,201
792.34789,8466,1334,201
792.493131,8465,1335,201
792.593863,8464,1336,201
792.608547,8463,1337,201
792.673685,8462,1338,201
792.694929,8461,1339,201
792.858861,8460,1340,201
793.10855,8459,1341,201
793.189685,8458,1342,201
793.270471,8457,1343,201
793.382837,8456,1344,201
793.453778,8455,1345,201
793.482448,8454,1346,201
793.513948,8453,1347,201
793.525948,8452,1348,201
793.623653,8451,1349,201
793.835968,8450,1350,201
793.995757,8449,1351,201
794.011291,8448,1352,201
794.033305,8447,1353,201
794.067774,8446,1354,201
794.139708,8445,1355,201
794.249093,8444,1356,201
794.282062,8443,1357,201
794.291517,8443,1356,202
794.739301,8442,1357,202
794.823204,8441,1358,202
794.837885,8440,1359,202
794.907683,8439,1360,202
795.07761,8438,1361,202
795.167448,8438,1360,203
795.232643,8437,1361,203
795.235083,8436,1362,203
795.300712,8436,1361,204
795.364826,8435,1362,204
795.434635,8435,1361,205
795.476827,8435,1360,206
795.597787,8434,1361,206
795.716952,8433,1362,206
795.948541,8432,1363,206
795.970484,8431,1364,206
796.039312,8430,1365,206
796.068367,8429,1366,206
796.092895,8428,1367,206
796.10531,8427,1368,206
796.108855,8426,1369,206
796.121077,8425,1370,206
796.14786,8425,1369,207
796.189165,8424,1370,207
796.349997,8423,1371,207
796.464558,8423,1370,208
796.636389,8422,1371,208
796.672282,8421,1372,208
796.858601,8420,1373,208
796.910821,8419,1374,208
796.911323,8418,1375,208
796.99322,8418,1374,209
797.040438,8417,1375,209
797.113808,8416,1376,209
797.157435,8415,1377,209
797.188634,8414,1378,209
797.24625,8413,1379,209
797.30541,8412,1380,209
797.356191,8411,1381,209
797.56123,8410,1382,209
797.774278,8409,1383,209
797.864659,8409,1382,210
797.92457,8408,1383,210
797.952764,8407,1384,210
797.980123,8406,1385,210
798.015713,8405,1386,210
798.064543,8405,1385,211
798.106706,8405,1384,212
798.262509,8404,1385,212
798.30492,8403,1386,212
798.492116,8403,1385,213
798.769091,8402,1386,213
798.793701,8401,1387,213
798.931539,8400,1388,213
798.977615,8399,1389,213
799.155325,8398,1390,213
799.165971,8397,1391,213
799.179759,8396,1392,213
799.262254,8395,1393,213
799.380698,8394,1394,213
799.434971,8393,1395,213
799.601384,8392,1396,213
799.602515,8392,1395,214
799.611056,8392,1394,215
799.638548,8391,1395,215
799.704117,8390,1396,215
799.793769,8389,1397,215
799.828275,8388,1398,215
799.873758,8387,1399,215
800.21436,8386,1400,215
800.234349,8385,1401,215
800.243637,8384,1402,215
800.246944,8383,1403,215
800.247537,8382,1404,215
800.254242,8382,1403,216
800.394939,8381,1404,216
800.422821,8380,1405,216
800.471185,8379,1406,216
800.473447,8378,1407,216
800.571506,8377,1408,216
800.618006,8376,1409,216
800.771677,8376,1408,217
800.818796,8375,1409,217
800.842684,8374,1410,217
800.885404,8374,1409,218
801.072702,8373,1410,218
801.136776,8372,1411,218
801.269353,8371,1412,218
801.319503,8370,1413,218
801.319811,8369,1414,218
801.354695,8368,1415,218
801.623815,8367,1416,218
801.710826,8366,1417,218
801.766949,8365,1418,218
801.840813,8364,1419,218
801.952499,8363,1420,218
801.974802,8363,1419,219
801.98023,8362,1420,219
802.057773,8361,1421,219
802.253317,8360,1422,219
802.381557,8359,1423,219
802.433785,8358,1424,219
802.647394,8358,1423,220
802.755323,8357,1424,220
802.805143,8356,1425,220
802.982836,8355,1426,220
803.100097,8354,1427,220
803.111518,8353,1428,220
803.252757,8352,1429,220
803.293309,8351,1430,220
803.367748,8350,1431,220
803.385184,8349,1432,220
803.518967,8348,1433,220
803.704102,8347,1434,220
803.738015,8346,1435,220
803.740399,8345,1436,220
803.782021,8344,1437,220
803.85013,8343,1438,220
803.906553,8342,1439,220
803.915725,8341,1440,220
803.94116,8340,1441,220
803.98375,8339,1442,220
804.014557,8338,1443,220
804.129766,8337,1444,220
804.14867,8336,1445,220
804.198521,8335,1446,220
804.265157,8334,1447,220
804.310596,8333,1448,220
804.36883,8332,1449,220
804.377813,8331,1450,220
804.42634,8330,1451,220
804.531233,8329,1452,220
804.557102,8328,1453,220
804.559575,8327,1454,220
804.580457,8326,1455,220
804.639369,8325,1456,220
804.67276,8324,1457,220
804.697337,8323,1458,220
804.793173,8323,1457,221
804.918348,8322,1458,221
804.963656,8321,1459,221
804.96713,8320,1460,221
805.07833,8319,1461,221
805.118625,8318,1462,221
805.367506,8317,1463,221
805.397834,8316,1464,221
805.458461,8315,1465,221
